Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3
,,,,,,,,464,1481.901985,8597.001056,4959.392914
,,,,,,,,465,1435.288124,10826.24492,5035.602218
,,,,,,,,466,1286.304016,11905.46203,5006.903887
,,,,,,,,467,1237.401283,12688.45299,4836.688735
,,,,,,,,468,1067.233111,13084.2758,4487.088429
,,,,,,,,469,1002.691992,13384.28229,4197.130984
,,,,,,,,470,929.2183302,13554.74433,4035.515086
,,,,,,,,471,947.9979039,13555.60786,3985.387461
,,,,,,,,472,1029.434056,12954.12405,4248.419303
,,,,,,,,473,1167.988528,11494.38975,4583.080612
,,,,,,,,474,1317.729029,9986.821498,4849.272518
,,,,,,,,475,1408.627133,9062.174146,4934.045221
,,,,,,,,476,1488.853206,8681.379315,4945.819532
,,,,,,,,477,1547.45994,8267.242472,5092.604898
,,,,,,,,478,1488.927291,7868.363182,4866.606671
,,,,,,,,479,1457.748244,7502.915965,4734.776011
,,,,,,,,480,1552.761795,7131.049951,4870.05853
,,,,,,,,481,1532.961762,6812.813683,4635.682341
,,,,,,,,482,1361.898974,6555.144364,4771.310375
,,,,,,,,483,1271.359194,6440.059389,4497.305952
,,,,,,,,484,1252.030827,6412.067834,4354.010327
,,,,,,,,485,1254.90159,6425.135589,4397.5513
,,,,,,,,486,1304.267017,6411.838835,4388.08735
,,,,,,,,487,1323.99618,6537.415416,4519.977491
,,,,,,,,488,1313.894903,6802.441065,4587.144317
,,,,,,,,489,1239.303144,7069.022342,4683.534875
,,,,,,,,490,1118.217738,7289.20972,4635.589989
,,,,,,,,491,1149.371085,7331.260789,4507.634805
,,,,,,,,492,965.7863798,7360.316514,4284.597658
,,,,,,,,493,896.8891605,7289.051267,4104.788402
,,,,,,,,494,933.1023832,7355.177626,4042.309574
,,,,,,,,495,1000.311619,7534.412952,4110.95524
,,,,,,,,496,1137.985707,7660.418865,4399.483803
,,,,,,,,497,1360.558384,7618.435885,4730.882762
,,,,,,,,498,1513.998436,7931.875924,5033.916853
,,,,,,,,499,1595.817785,7845.794077,5072.117171
,,,,,,,,500,1576.244151,8070.328613,5098.088228
,,,,,,,,501,1651.478748,7867.107444,5257.456784
,,,,,,,,502,1565.851845,7548.989098,5004.854193
,,,,,,,,503,1453.771591,7279.370214,4807.138766
,,,,,,,,504,1546.246255,6842.372444,4841.68299
,,,,,,,,505,1557.691695,6680.678827,4597.601978
,,,,,,,,506,1382.39186,6561.149362,4737.65857
,,,,,,,,507,1308.589182,6455.925795,4496.030766
,,,,,,,,508,1292.23688,6475.575414,4420.41334
,,,,,,,,509,1329.199764,6570.973617,4529.604672
,,,,,,,,510,1435.732107,7022.20047,4792.838427
,,,,,,,,511,1582.830245,7787.069897,5301.266448
,,,,,,,,512,1623.216289,8984.78455,5499.703279
,,,,,,,,513,1619.137237,10335.59146,5687.553648
,,,,,,,,514,1621.701088,10864.34861,5647.431321
,,,,,,,,515,1695.032443,10997.24106,5613.451813
,,,,,,,,516,1617.450657,11251.76489,5440.929383
,,,,,,,,517,1631.490983,11625.38172,5265.594311
,,,,,,,,518,1637.160526,11982.95063,5235.119539
,,,,,,,,519,1754.127229,12249.15548,5305.50981
,,,,,,,,520,1907.055694,12545.86046,5582.93839
,,,,,,,,521,2063.959877,12209.64847,5793.098699
,,,,,,,,522,2135.655233,11271.58937,5646.053767
,,,,,,,,523,2121.193748,10396.74308,5467.279845
,,,,,,,,524,2037.486138,10122.89723,5372.680001
,,,,,,,,525,1963.450442,9278.620865,5432.08675
,,,,,,,,526,1769.703699,8685.078491,5117.662627
,,,,,,,,527,1607.046967,8039.276975,4894.057564
,,,,,,,,528,1620.895164,7393.786483,5049.391834
,,,,,,,,529,1573.306712,6728.849969,4714.783319
,,,,,,,,530,1400.749407,6428.43227,4908.147304
,,,,,,,,531,1329.084756,6285.260673,4689.408999
,,,,,,,,532,1302.862018,6266.578589,4599.446908
,,,,,,,,533,1340.173669,6421.568866,4686.885947
,,,,,,,,534,1452.710579,6831.887888,5114.793494
,,,,,,,,535,1607.496655,7453.008916,5827.154068
,,,,,,,,536,1706.441594,8082.153924,6099.262401
,,,,,,,,537,1654.469785,8918.751804,6144.269713
,,,,,,,,538,1537.467539,9061.631664,6008.555929
,,,,,,,,539,1475.775245,9011.711707,5846.772528
,,,,,,,,540,1281.411648,8842.05585,5528.741914
,,,,,,,,541,1215.374615,8772.066875,5270.487731
,,,,,,,,542,1208.544206,8777.0576,5096.475331
,,,,,,,,543,1249.367292,8702.746292,5068.619241
,,,,,,,,544,1333.496115,8745.950345,5142.704023
,,,,,,,,545,1437.448626,8522.88545,5393.013795
,,,,,,,,546,1547.125352,7896.221387,5349.137952
,,,,,,,,547,1617.492034,7642.117657,5370.065039
,,,,,,,,548,1668.552661,7740.056418,5358.218432
,,,,,,,,549,1716.827393,7621.88146,5442.969618
,,,,,,,,550,1674.036363,7331.66517,5179.948311
,,,,,,,,551,1548.614886,7127.852355,4894.811739
,,,,,,,,552,1614.431445,6907.411519,5053.652321
,,,,,,,,553,1483.347272,7084.703786,4570.969656
,,,,,,,,554,1305.969851,6687.585953,4723.385495
,,,,,,,,555,1246.246464,6490.140752,4478.059871
,,,,,,,,556,1251.095909,6464.38031,4371.773379
,,,,,,,,557,1257.950042,6639.72824,4526.255937
,,,,,,,,558,1360.32597,7324.21671,4902.038826
,,,,,,,,559,1577.151018,8553.688596,5574.022543
,,,,,,,,560,1653.295783,10158.34507,5819.362385
,,,,,,,,561,1577.879748,11563.70273,5960.736834
,,,,,,,,562,1549.770825,12082.53266,5956.040139
,,,,,,,,563,1575.611765,12364.93464,5926.960947
,,,,,,,,564,1495.069715,12510.25903,5756.791928
,,,,,,,,565,1514.081121,12658.87408,5700.051758
,,,,,,,,566,1552.481874,12735.17267,5483.458285
,,,,,,,,567,1601.556074,12388.79855,5537.16414
,,,,,,,,568,1665.380889,12132.53039,5750.060018
,,,,,,,,569,1544.196698,11564.90707,5820.08509
,,,,,,,,570,1564.315085,10540.82054,5651.236779
,,,,,,,,571,1577.948845,9834.631544,5533.722134
,,,,,,,,572,1629.727668,9661.916786,5490.383522
,,,,,,,,573,1705.233423,8911.000379,5479.941747
,,,,,,,,574,1614.648248,8089.268122,5104.435217
,,,,,,,,575,1564.118216,7629.029692,4849.06021
,,,,,,,,576,1627.518152,7271.082102,5019.4426
,,,,,,,,577,1606.629442,6919.200623,4739.952561
,,,,,,,,578,1433.995897,6604.188658,4874.918824
,,,,,,,,579,1382.798932,6494.814997,4638.818424
,,,,,,,,580,1384.579241,6489.437199,4573.767868
,,,,,,,,581,1445.682264,6659.412652,4730.776007
,,,,,,,,582,1540.451566,7384.020094,5133.870736
,,,,,,,,583,1723.196469,8817.341613,5847.899024
,,,,,,,,584,1900.400304,10108.33602,6222.709116
,,,,,,,,585,1892.508336,11236.22628,6437.72003
,,,,,,,,586,1862.071929,11744.90636,6382.534923
,,,,,,,,587,1837.525182,12084.96687,6331.656434
,,,,,,,,588,1573.034624,12180.20259,6174.095508
,,,,,,,,589,1569.662652,12410.58074,6123.726263
,,,,,,,,590,1611.989385,12415.62298,6121.829809
,,,,,,,,591,1694.831567,12102.02261,6145.839978
,,,,,,,,592,1804.014811,11895.33261,6352.416406
,,,,,,,,593,1938.762524,11731.42004,6547.464428
,,,,,,,,594,1987.128735,11277.44453,6452.380787
,,,,,,,,595,1928.430551,10553.05663,6120.08995
,,,,,,,,596,1822.299932,9908.563038,5964.484657
,,,,,,,,597,1750.479102,8359.917907,5905.971877
,,,,,,,,598,1623.514606,8132.168849,5420.265343
,,,,,,,,599,1489.344563,7662.614456,5046.493048
,,,,,,,,600,1513.207362,7188.068106,5126.231965
,,,,,,,,601,1632.815682,6964.578059,4799.352742
,,,,,,,,602,1477.448956,6560.298802,4936.140126
,,,,,,,,603,1445.339312,6393.403367,4658.661085
,,,,,,,,604,1435.690674,6346.062376,4482.97612
,,,,,,,,605,1451.66801,6400.777156,4572.403286
,,,,,,,,606,1479.226974,6445.402409,4617.2916
,,,,,,,,607,1454.940089,6733.914119,4766.234868
,,,,,,,,608,1416.608371,7195.034488,4895.181121
,,,,,,,,609,1339.133766,8042.927684,4985.430669
,,,,,,,,610,1294.877825,9440.031417,5003.699657
,,,,,,,,611,1317.181844,10451.744,4862.499776
,,,,,,,,612,1199.20603,11026.57223,4663.993077
,,,,,,,,613,1194.139614,11432.64695,4435.581286
,,,,,,,,614,1223.417781,11859.72635,4345.13798
,,,,,,,,615,1326.679398,12215.34337,4396.697032
,,,,,,,,616,1485.388121,12585.8689,4617.07453
,,,,,,,,617,1660.082115,12518.25576,4896.534347
,,,,,,,,618,1829.946658,12305.67106,5051.405504
,,,,,,,,619,1854.632073,11630.78133,5090.66738
,,,,,,,,620,1789.157474,11564.09559,5125.993672
,,,,,,,,621,1730.99684,10810.40346,5207.575828
,,,,,,,,622,1596.183089,9594.063315,4932.050598
,,,,,,,,623,1469.610054,8237.267845,4660.763432
,,,,,,,,624,1548.758679,7507.25618,4828.924432
,,,,,,,,625,1497.931495,6784.154559,4627.743983
,,,,,,,,626,1372.518612,6445.181086,4779.833373
,,,,,,,,627,1309.059107,6312.697233,4521.776701
,,,,,,,,628,1331.946908,6281.070186,4402.996831
,,,,,,,,629,1372.130105,6301.559803,4510.808364
,,,,,,,,630,1422.403222,6393.396929,4668.287181
,,,,,,,,631,1462.709386,6695.373353,4816.48584
,,,,,,,,632,1483.836974,7194.180577,5036.536526
,,,,,,,,633,1469.214195,7788.913185,5189.008078
,,,,,,,,634,1481.335515,8019.286998,5142.736134
,,,,,,,,635,1558.446654,7982.713219,5094.863678
,,,,,,,,636,1486.249871,7776.266752,4978.011466
,,,,,,,,637,1476.440788,7840.207141,4864.305128
,,,,,,,,638,1556.413007,7884.990321,5085.091234
,,,,,,,,639,1664.260067,8140.026909,5517.415462
,,,,,,,,640,1853.987955,8383.032232,6120.253554
,,,,,,,,641,2057.336349,8417.345653,6655.639115
,,,,,,,,642,2186.757198,8370.039129,7036.436937
,,,,,,,,643,2216.819268,8170.606757,7120.024924
,,,,,,,,644,2172.638671,8430.401665,6979.161517
,,,,,,,,645,2083.497035,8179.771928,6862.721965
,,,,,,,,646,1976.992632,7865.399572,6245.257344
,,,,,,,,647,1869.069413,7473.70692,5799.396832
,,,,,,,,648,1920.320047,7047.241452,5743.142472
,,,,,,,,649,1809.411344,6709.493495,5206.881223
,,,,,,,,650,1584.839518,6431.942009,5266.392764
,,,,,,,,651,1479.638507,6326.487676,4875.321468
,,,,,,,,652,1440.217843,6342.2583,4631.755873
,,,,,,,,653,1455.443828,6412.024458,4570.784922
,,,,,,,,654,1467.197631,6446.988217,4588.482099
,,,,,,,,655,1450.863674,6621.675464,4738.605787
,,,,,,,,656,1428.484082,6996.171305,5082.947898
,,,,,,,,657,1394.183076,7527.859244,5588.69777
,,,,,,,,658,1334.288448,8065.12725,6078.016471
,,,,,,,,659,1458.025388,8274.166866,6434.369469
,,,,,,,,660,1341.620589,8431.911117,6608.2404
,,,,,,,,661,1342.78177,8490.251591,6797.630672
,,,,,,,,662,1360.532498,8674.884977,6962.093879
,,,,,,,,663,1349.758183,8933.573518,7186.010716
,,,,,,,,664,1408.450008,9107.451276,7104.842506
,,,,,,,,665,1461.189137,8853.456309,6438.095392
,,,,,,,,666,1535.308527,8935.943628,5872.57361
,,,,,,,,667,1498.963539,8503.512235,5497.817094
,,,,,,,,668,1474.449606,8922.337608,5480.616089
,,,,,,,,669,1514.102923,8440.652793,5371.376874
,,,,,,,,670,1391.834231,7976.252883,5028.024031
,,,,,,,,671,1324.264537,7401.359176,4744.540425
,,,,,,,,672,1367.210003,6997.33696,4789.13421
,,,,,,,,673,1357.432915,6745.662144,4572.73021
,,,,,,,,674,1213.222341,6480.881802,4737.504867
,,,,,,,,675,1145.670676,6383.432962,4447.302024
,,,,,,,,676,1137.238807,6408.635597,4350.122861
,,,,,,,,677,1171.664336,6636.923673,4509.812636
,,,,,,,,678,1265.563576,7353.521908,4959.748438
,,,,,,,,679,1446.822113,8897.523838,5771.776403
,,,,,,,,680,1470.19687,10460.39245,5919.555471
,,,,,,,,681,1376.433044,11607.64613,6004.3981
,,,,,,,,682,1284.038187,11942.60589,6060.154657
,,,,,,,,683,1323.762772,12244.08546,6069.747443
,,,,,,,,684,1214.099844,12353.95816,6001.996328
,,,,,,,,685,1226.941597,12538.99705,5979.352365
,,,,,,,,686,1307.943289,12671.97045,6038.217206
,,,,,,,,687,1368.974763,12596.40012,6135.590095
,,,,,,,,688,1536.89389,12683.04024,6459.45427
,,,,,,,,689,1691.918282,12355.22736,6576.510315
,,,,,,,,690,1731.306414,11370.95231,6337.465835
,,,,,,,,691,1724.056416,10120.54874,5994.938814
,,,,,,,,692,1691.845418,9990.594772,5980.081897
,,,,,,,,693,1719.221647,9277.372682,6064.530937
,,,,,,,,694,1660.809034,8539.098833,5625.790141
,,,,,,,,695,1563.554483,7858.162665,5298.761919
,,,,,,,,696,1617.861371,7360.343204,5401.268834
,,,,,,,,697,1609.29303,6969.343003,5077.889865
,,,,,,,,698,1509.201467,6588.551545,5229.495135
,,,,,,,,699,1505.800295,6426.093736,4905.940845
,,,,,,,,700,1552.513721,6392.773797,4820.624752
,,,,,,,,701,1620.225964,6591.101485,4907.172161
,,,,,,,,702,1772.268486,7292.893597,5321.528205
,,,,,,,,703,2046.006407,8465.466046,6111.879295
,,,,,,,,704,2229.162289,9551.896124,6597.342383
,,,,,,,,705,2235.060288,10489.95783,7055.860847
,,,,,,,,706,2243.311098,11025.83111,7344.061801
,,,,,,,,707,2331.136493,11002.88937,7467.113558
,,,,,,,,708,2262.012255,11026.73018,7670.136693
,,,,,,,,709,2266.162637,10960.77438,7912.119367
,,,,,,,,710,2298.981804,10650.14563,8143.902937
,,,,,,,,711,2277.580885,10539.19715,8333.752019
,,,,,,,,712,2347.208051,10651.07831,8726.302959
,,,,,,,,713,2506.080528,10072.38955,8623.889459
,,,,,,,,714,2555.895061,9300.731645,8854.099476
,,,,,,,,715,2450.071745,8676.304771,8458.881006
,,,,,,,,716,2426.801651,8823.677674,8079.545996
,,,,,,,,717,2431.553387,8294.802448,7784.558762
,,,,,,,,718,2285.741318,7985.168083,6780.040146
,,,,,,,,719,2061.542463,7639.253451,5919.912242
,,,,,,,,720,2063.057449,7230.535684,5908.832232
,,,,,,,,721,1956.242754,6903.200495,5367.959395
,,,,,,,,722,1751.805577,6574.186821,5410.747846
,,,,,,,,723,1680.089072,6433.78316,4969.660058
,,,,,,,,724,1647.558362,6457.679498,4860.655765
,,,,,,,,725,1681.179878,6661.102801,4963.023447
,,,,,,,,726,1758.75212,7460.229429,5555.810168
,,,,,,,,727,1964.904425,8837.84154,6536.790154
,,,,,,,,728,2099.431597,9922.166115,7018.088571
,,,,,,,,729,2126.164793,11013.72024,7444.037253
,,,,,,,,730,2103.15708,11351.45673,7664.54164
,,,,,,,,731,2142.005618,11447.78453,7839.140763
,,,,,,,,732,2047.372172,11431.71028,8080.013278
,,,,,,,,733,2064.891162,11640.69331,8268.762518
,,,,,,,,734,2102.309629,11647.31459,8196.217984
,,,,,,,,735,2115.785607,11621.49108,8230.830721
,,,,,,,,736,2189.432243,11842.33429,8567.963146
,,,,,,,,737,2294.400044,11615.12968,8664.915488
,,,,,,,,738,2299.457741,10780.38667,9088.334854
,,,,,,,,739,2263.913253,9937.617283,8836.968267
,,,,,,,,740,2274.075838,10267.9748,8616.220299
,,,,,,,,741,2315.27137,9488.428332,8277.719649
,,,,,,,,742,2187.475888,8621.460854,7145.127592
,,,,,,,,743,2004.66703,8024.41047,6161.687954
,,,,,,,,744,1979.86183,7499.840671,6063.20391
,,,,,,,,745,1871.423603,7127.620221,5471.842921
,,,,,,,,746,1596.116427,6721.362544,5587.79838
,,,,,,,,747,1571.02976,6555.62048,5123.994675
,,,,,,,,748,1531.897985,6562.939813,5007.608392
,,,,,,,,749,1549.727328,6779.895283,5277.12941
,,,,,,,,750,1690.107333,7693.546405,6010.640817
,,,,,,,,751,1941.037551,9514.102192,7042.479555
,,,,,,,,752,2065.487666,10778.02328,7492.503979
,,,,,,,,753,2027.712001,11795.81384,7784.809446
,,,,,,,,754,1937.699778,11943.95305,7913.429651
,,,,,,,,755,1804.594749,11816.50953,7677.368889
,,,,,,,,756,1735.98382,11501.48661,7139.67785
,,,,,,,,757,1679.290681,11729.73308,6771.41943
,,,,,,,,758,1736.438139,11938.66383,6679.330864
,,,,,,,,759,1766.272962,11835.17467,6588.208419
,,,,,,,,760,1732.252469,11862.90433,6826.04604
,,,,,,,,761,1689.129153,11687.40059,7015.851269
,,,,,,,,762,1620.384181,11175.56171,6819.085476
,,,,,,,,763,1597.302555,10361.62891,6637.544794
,,,,,,,,764,1591.024946,10387.69327,6589.385037
,,,,,,,,765,1650.11799,9347.448539,6331.952717
,,,,,,,,766,1540.575991,8612.512791,5722.498167
,,,,,,,,767,1427.69702,8091.649287,5313.887437
,,,,,,,,768,1455.274529,7572.848484,5414.133823
,,,,,,,,769,1439.016121,7137.421182,5005.617817
,,,,,,,,770,1335.411371,6756.04023,5052.156172
,,,,,,,,771,1295.195078,6593.07082,4768.247977
,,,,,,,,772,1279.409601,6596.489477,4705.221074
,,,,,,,,773,1322.182457,6837.455449,4804.260143
,,,,,,,,774,1422.344585,7716.050078,5372.314085
,,,,,,,,775,1600.67292,9606.962979,6279.270825
,,,,,,,,776,1674.150911,11204.95328,6465.88292
,,,,,,,,777,1570.736724,12063.75388,6467.130608
,,,,,,,,778,1451.267361,12406.99455,6169.080982
,,,,,,,,779,1296.103695,12451.43025,5932.615622
,,,,,,,,780,1202.237226,12488.6633,5597.100722
,,,,,,,,781,1107.709259,12535.28269,5324.511104
,,,,,,,,782,1091.687458,12482.72428,5150.616631
,,,,,,,,783,1109.476291,12029.1,5051.778954
,,,,,,,,784,1145.026654,11973.87822,5204.803027
,,,,,,,,785,1236.048661,11680.35834,5335.853846
,,,,,,,,786,1238.065623,10723.44326,5315.000419
,,,,,,,,787,1309.922335,9786.570437,5197.452919
,,,,,,,,788,1419.087533,9865.324599,5237.899031
,,,,,,,,789,1517.220981,8930.81763,5243.648564
,,,,,,,,790,1487.327319,8484.221813,4942.74579
,,,,,,,,791,1436.996872,7949.719161,4731.112318
,,,,,,,,792,1517.921089,7330.169509,4856.65087
,,,,,,,,793,1564.599471,6907.977987,4571.6838
,,,,,,,,794,1443.528774,6497.352179,4668.412283
,,,,,,,,795,1404.296377,6347.423487,4370.40567
,,,,,,,,796,1400.641521,6309.728799,4244.70883
,,,,,,,,797,1415.870005,6329.104251,4264.896455
,,,,,,,,798,1427.422391,6418.075079,4350.289501
,,,,,,,,799,1454.947349,6759.404568,4555.832747
,,,,,,,,800,1475.175764,7309.992882,4807.447047
,,,,,,,,801,1381.441522,7893.958076,4859.336075
,,,,,,,,802,1324.287774,8206.227591,4875.455528
,,,,,,,,803,1245.322923,8097.785725,4758.431507
,,,,,,,,804,1178.997887,7885.180698,4561.311486
,,,,,,,,805,1138.252052,7652.505841,4350.199496
,,,,,,,,806,1078.088348,7455.630142,4237.010196
,,,,,,,,807,1103.421728,7448.158322,4354.067403
,,,,,,,,808,1197.617234,7516.043487,4583.083472
,,,,,,,,809,1329.657369,7588.107417,4771.832955
,,,,,,,,810,1431.008369,7730.576212,4932.437094
,,,,,,,,811,1515.396063,7599.009647,5021.135413
,,,,,,,,812,1594.484959,7758.794397,5124.77434
,,,,,,,,813,1635.011899,7510.346031,5204.274577
,,,,,,,,814,1596.690094,7307.789534,4995.462269
,,,,,,,,815,1547.483754,7118.017403,4849.185847
,,,,,,,,816,1588.881249,6806.068012,4950.406421
,,,,,,,,817,1576.955247,6523.143306,4657.057095
,,,,,,,,818,1432.696848,6303.821788,4833.934457
,,,,,,,,819,1383.444991,6196.284215,4566.870326
,,,,,,,,820,1381.625469,6126.831904,4418.556661
,,,,,,,,821,1404.609952,6199.552786,4469.481023
,,,,,,,,822,1431.436014,6240.277589,4522.740963
,,,,,,,,823,1451.033852,6371.638164,4588.784543
,,,,,,,,824,1434.215904,6688.554135,4814.622356
,,,,,,,,825,1404.439592,7139.176045,4868.518604
,,,,,,,,826,1342.249968,7431.820021,4909.525455
,,,,,,,,827,1348.929506,7522.291567,4873.063528
,,,,,,,,828,1419.893441,7648.835254,4894.204561
,,,,,,,,829,1473.076462,7537.592321,4924.875944
,,,,,,,,830,1569.113981,7464.320254,5122.265044
,,,,,,,,831,1693.066109,7603.694184,5503.167699
,,,,,,,,832,1887.068278,7884.853308,6082.401385
,,,,,,,,833,2095.255765,8110.758677,6607.769978
,,,,,,,,834,2237.849292,8324.338528,6989.924855
,,,,,,,,835,2330.087195,8198.079867,6990.137202
,,,,,,,,836,2272.463978,8632.734849,6796.217631
,,,,,,,,837,2196.445992,8053.414602,6593.778701
,,,,,,,,838,2010.007026,7640.944365,5866.859414
,,,,,,,,839,1768.434685,7257.567916,5363.661509
,,,,,,,,840,1781.620536,6973.729523,5379.968905
,,,,,,,,841,1674.137054,6762.276725,4998.430127
,,,,,,,,842,1490.39992,6513.201103,5143.83275
,,,,,,,,843,1428.918575,6435.065044,4855.260998
,,,,,,,,844,1405.211375,6426.407472,4743.607438
,,,,,,,,845,1448.13413,6624.2474,4903.365642
,,,,,,,,846,1600.204012,7460.285999,5532.773036
,,,,,,,,847,1879.9228,9227.010114,6474.976692
,,,,,,,,848,2131.572752,10611.34497,6881.765878
,,,,,,,,849,2303.221256,11600.10012,7453.892796
,,,,,,,,850,2448.518912,11970.80459,7787.303395
,,,,,,,,851,2523.628531,11920.29348,8123.454342
,,,,,,,,852,2595.396905,12042.50425,8224.942292
,,,,,,,,853,2669.632471,12091.26609,8434.013507
,,,,,,,,854,2766.027434,12191.62147,8686.568651
,,,,,,,,855,2819.812606,12143.92672,8919.783553
,,,,,,,,856,2932.361893,12360.82755,9370.501196
,,,,,,,,857,3047.385289,12062.04197,9405.045976
,,,,,,,,858,3068.877363,11240.85175,9277.645337
,,,,,,,,859,3079.939858,10399.14393,8553.149134
,,,,,,,,860,2982.075775,10686.75579,8040.072809
,,,,,,,,861,2872.69333,9545.363545,7543.921662
,,,,,,,,862,2610.678224,8659.847367,6373.577239
,,,,,,,,863,2279.594879,7944.550348,5617.464906
,,,,,,,,864,2157.13865,7505.761514,5676.680933
,,,,,,,,865,2011.547737,7030.231989,5189.721503
,,,,,,,,866,1781.978379,6636.778977,5346.203058
,,,,,,,,867,1665.080473,6446.842272,4932.844249
,,,,,,,,868,1597.037846,6443.135559,4847.023313
,,,,,,,,869,1642.168629,6683.254111,5033.022531
,,,,,,,,870,1827.154372,7486.629939,5724.955918
,,,,,,,,871,2132.083069,9137.224523,6720.324985
,,,,,,,,872,2437.556746,10563.44621,7183.578355
,,,,,,,,873,2640.629912,11660.71903,7851.04014
,,,,,,,,874,2746.742514,12099.87581,8269.801393
,,,,,,,,875,2808.417105,12236.26872,8510.223605
,,,,,,,,876,2856.258504,12257.18784,8649.568866
,,,,,,,,877,2810.308565,12386.36295,8922.466759
,,,,,,,,878,2823.798903,12411.39229,9162.108339
,,,,,,,,879,2863.735981,12729.64767,9004.142894
,,,,,,,,880,3022.858265,13123.20867,9190.590603
,,,,,,,,881,3129.420818,12946.47726,9226.570777
,,,,,,,,882,3079.644693,12234.93344,8882.776714
,,,,,,,,883,3078.006289,11658.53341,8522.68639
,,,,,,,,884,3049.873569,11629.7515,8322.128469
,,,,,,,,885,3032.941946,10344.48773,7971.304114
,,,,,,,,886,2716.953764,9079.0068,6893.07329
,,,,,,,,887,2374.043721,8208.3986,6003.874715
,,,,,,,,888,2286.673054,7533.3389,5917.25069
,,,,,,,,889,2147.120435,7105.6368,5416.751827
,,,,,,,,890,1891.203336,6668.6083,5557.045606
,,,,,,,,891,1761.701864,6442.684283,5135.223576
,,,,,,,,892,1738.004626,6432.980615,4996.661079
,,,,,,,,893,1758.655849,6661.592061,5151.593678
,,,,,,,,894,1897.602451,7538.421108,5804.150245
,,,,,,,,895,2199.671108,9151.970076,6865.963701
,,,,,,,,896,2430.269134,10674.84584,7385.537755
,,,,,,,,897,2578.586121,11866.40765,7868.727036
,,,,,,,,898,2652.561354,12411.73158,8188.389404
,,,,,,,,899,2733.714188,12675.94319,8461.080185
,,,,,,,,900,2782.872792,12879.82189,8668.228372
,,,,,,,,901,2767.928272,13110.42726,8852.675243
,,,,,,,,902,2842.714714,13315.33323,8615.637125
,,,,,,,,903,2720.335139,13506.92114,8174.83986
,,,,,,,,904,2800.98677,13774.89809,8077.085354
,,,,,,,,905,2941.542797,13618.49072,7882.262748
,,,,,,,,906,2927.752423,12818.00658,7521.973771
,,,,,,,,907,2940.55974,12123.24733,7303.479583
,,,,,,,,908,2807.052574,11979.2545,7169.449261
,,,,,,,,909,2739.427128,10469.26727,6912.148399
,,,,,,,,910,2524.299084,9169.519718,6123.634387
,,,,,,,,911,2257.15682,8225.663528,5563.254484
,,,,,,,,912,2183.069673,7576.563243,5577.047059
,,,,,,,,913,2058.992666,7056.534973,5137.201195
,,,,,,,,914,1838.846946,6681.456146,5309.320388
,,,,,,,,915,1795.142936,6467.840206,4949.189404
,,,,,,,,916,1722.790674,6438.241169,4856.971657
,,,,,,,,917,1700.012458,6662.356431,5053.061737
,,,,,,,,918,1832.477602,7574.548978,5642.66876
,,,,,,,,919,2099.809906,9221.973932,6717.096942
,,,,,,,,920,2213.898379,10824.0047,7133.368966
,,,,,,,,921,2273.914374,11999.9179,7559.679199
,,,,,,,,922,2278.411193,12674.73385,7743.239295
,,,,,,,,923,2026.39101,13031.04246,7899.666536
,,,,,,,,924,1864.450424,13251.08091,7912.361179
,,,,,,,,925,1736.449347,13532.96351,7899.618111
,,,,,,,,926,1765.942701,13791.81366,7963.139489
,,,,,,,,927,1768.749077,13876.46612,7672.11808
,,,,,,,,928,1767.023707,13938.75587,7187.574558
,,,,,,,,929,1800.241442,13519.67966,7044.925798
,,,,,,,,930,1781.892305,13058.16652,6854.294064
,,,,,,,,931,1784.241589,12569.43321,6742.829831
,,,,,,,,932,1825.454071,12638.03071,6707.61242
,,,,,,,,933,1820.886965,11165.1156,6269.248814
,,,,,,,,934,1707.149653,9552.1951,5623.722313
,,,,,,,,935,1652.121089,8507.255164,5217.204769
,,,,,,,,936,1705.189275,7681.825003,5186.239255
,,,,,,,,937,1680.051654,7213.240425,4816.188179
,,,,,,,,938,1477.625852,6745.653084,4985.21299
,,,,,,,,939,1440.774774,6541.165777,4725.340507
,,,,,,,,940,1476.607378,6508.941656,4657.142339
,,,,,,,,941,1552.578071,6738.080985,4821.397966
